timestamp,open,high,low,close,volume
2022-11-01,134.7000,136.2800,133.8400,134.8800,6428377
2022-10-31,135.2000,135.6700,134.2600,134.6700,8346305
2022-10-28,133.1700,135.5100,132.9200,135.2200,6996421
2022-10-27,132.0000,133.1200,131.5000,131.8800,6676715
2022-10-26,130.6500,132.5700,130.4000,131.7800,6613656
2022-10-25,129.6000,131.1800,128.4700,130.8600,6776004
2022-10-24,129.4900,130.4400,128.3500,129.3700,6946022
2022-10-21,126.5400,128.9500,126.4800,128.5800,6394604
2022-10-20,128.6200,129.7700,126.6800,126.9900,8167987
2022-10-19,131.6400,133.0000,129.5100,129.5600,9993668
2022-10-18,129.3300,130.0650,127.6600,128.3700,7114181
2022-10-17,126.0100,128.2800,125.8600,127.3400,6664569
2022-10-14,126.7500,127.0200,124.7650,125.0800,5520319
2022-10-13,123.5100,126.7500,122.9200,126.3100,6910826
2022-10-12,124.8400,125.8100,124.4100,124.4300,6823671
2022-10-11,123.6900,125.7000,123.6000,124.2300,5516175
2022-10-10,123.3700,124.2500,122.1800,123.7600,6923335
2022-10-07,126.5000,126.5800,123.7600,124.2700,6095411
2022-10-06,128.8900,129.0600,126.3500,126.4800,5530781
2022-10-05,129.2000,130.0900,128.0900,129.2000,5071090
2022-10-04,129.1000,130.8700,128.7000,130.1000,7211561
2022-10-03,127.2500,129.1000,126.6800,128.5100,8477669
2022-09-30,129.0000,129.0400,126.2100,126.2500,9431937
2022-09-29,131.8700,131.8700,128.2600,128.7000,7128463
2022-09-28,133.0200,133.0200,131.1900,131.9800,10455120
2022-09-27,135.9600,136.9400,131.7100,131.9800,7722229
2022-09-26,135.5800,136.8200,134.9900,135.7100,7396366
2022-09-23,135.6800,136.5000,133.9500,135.5800,6523573
2022-09-22,135.7400,137.0700,135.2400,136.2100,5042705
2022-09-21,138.0800,138.2000,135.7100,135.7300,6413855
2022-09-20,137.4100,137.9700,136.5300,137.5000,5589800
2022-09-19,138.2000,138.4600,137.2300,137.9900,6056100
2022-09-16,137.4400,139.0600,137.1100,138.2800,9321466
2022-09-15,138.7800,138.8900,136.6400,137.4400,5320907
2022-09-14,138.6600,139.6600,137.6700,138.5100,6138000
2022-09-13,140.7800,141.4300,137.8600,138.1800,6350157
2022-09-12,139.4100,141.8000,139.1100,141.1000,5818761
2022-09-09,137.9500,141.0900,137.3000,139.9600,6434703
2022-09-08,137.0100,138.4933,136.0600,137.8600,7380534
2022-09-07,136.0300,137.7550,136.0200,137.6800,6609426
2022-09-06,135.8800,137.9400,135.2900,135.6300,8204176
2022-09-02,140.4200,141.1500,136.5500,137.1600,7077763
2022-09-01,137.8300,139.7600,136.7600,139.6400,7446540
2022-08-31,140.4000,140.8800,137.8600,137.9400,8406934
2022-08-30,142.4100,142.4100,139.9100,140.1800,5203706
2022-08-29,141.3000,142.6900,141.0200,141.6900,5297471
2022-08-26,146.0000,146.5300,142.0200,142.2900,6086561
2022-08-25,145.2300,145.7800,144.4850,145.7000,5097560
2022-08-24,146.6100,147.2600,145.1200,145.8200,5903163
2022-08-23,148.4300,148.4400,145.8301,146.4500,5268168
2022-08-22,148.9800,150.1300,148.8400,149.3300,6380738
2022-08-19,149.2100,150.6300,148.7200,149.7300,6502516
2022-08-18,148.8700,149.9900,148.5226,149.7700,3829152
2022-08-17,149.1000,149.7513,148.8800,149.2400,4834576
2022-08-16,148.3600,150.6000,148.3600,149.9300,7093138
2022-08-15,146.8700,148.7700,146.7450,148.5600,6007996
2022-08-12,145.9100,146.7300,144.9600,146.6700,5038748
2022-08-11,146.8100,147.2900,144.9250,145.2600,5954410
2022-08-10,145.8900,146.5000,145.3900,146.3000,4641404
2022-08-09,145.5700,145.9400,144.4900,144.9300,3977286
2022-08-08,145.0300,146.4700,144.7300,145.2700,4487261
2022-08-05,143.7500,144.8400,142.7700,144.7200,4580446
2022-08-04,144.8500,146.4600,144.0100,144.6500,6124932
2022-08-03,141.6600,145.2700,140.9100,144.8800,6811247
