timestamp,open,high,low,close,volume
2022-11-01,503.7000,507.3852,499.7800,499.9600,1586311
2022-10-31,509.6350,509.6350,500.5000,501.5000,2192211
2022-10-28,497.3000,512.8200,495.9700,510.8700,2369348
2022-10-27,499.8100,503.0100,494.1400,496.5400,1576567
2022-10-26,498.0000,507.4200,495.6900,499.4500,2089915
2022-10-25,493.3200,500.1900,490.5001,499.0600,2130859
2022-10-24,481.6100,498.0000,481.0100,496.9700,2366235
2022-10-21,463.7100,479.5700,462.2800,478.1800,2508437
2022-10-20,471.0000,472.0800,462.9100,464.6200,1709509
2022-10-19,467.8100,474.8667,466.9500,471.4300,1207647
2022-10-18,473.2000,476.5205,468.8300,473.2700,1863980
2022-10-17,461.6500,466.8799,460.4800,464.1700,2097535
2022-10-14,472.0300,473.3900,453.7900,454.6500,2304733
2022-10-13,458.1900,471.7400,449.0300,467.9900,3390881
2022-10-12,474.3200,479.7400,466.3000,466.3800,2043932
2022-10-11,465.0000,477.2500,463.7000,472.0200,2341373
2022-10-10,469.6900,470.2500,461.6100,466.3100,1616272
2022-10-07,478.2600,479.1050,466.1200,468.1500,2568079
2022-10-06,483.4500,493.8800,481.9200,482.4900,2430699
2022-10-05,481.3000,483.8700,474.8214,480.3200,1587657
2022-10-04,483.8300,488.0200,480.7300,486.1300,2175570
2022-10-03,474.5000,480.8400,470.4000,477.7300,2338532
2022-09-30,480.6600,483.8300,471.8700,472.2700,2436707
2022-09-29,485.6100,489.0100,474.0663,478.9800,1963927
2022-09-28,481.5300,491.5500,474.1900,488.2900,2419497
2022-09-27,485.4900,488.4000,475.4300,478.3000,2412425
2022-09-26,465.8700,484.1096,465.2100,480.3000,4001938
2022-09-23,478.9400,482.3200,463.5300,466.4000,5377805
2022-09-22,494.0000,494.0000,484.4100,487.1700,2844109
2022-09-21,502.5000,506.4300,493.0000,493.0700,2082552
2022-09-20,503.0000,503.4300,493.4200,499.5200,1843072
2022-09-19,502.1600,506.7100,498.8900,506.5700,1441346
2022-09-16,499.5700,506.4400,497.3000,504.1400,3004815
2022-09-15,508.4000,509.0550,500.5300,503.5000,1749609
2022-09-14,513.8600,514.0100,503.1201,508.0000,2007258
2022-09-13,530.7900,532.2400,508.6882,510.3000,2881436
2022-09-12,537.7300,542.6000,537.0000,539.5200,1522447
2022-09-09,532.1200,538.0600,529.5300,536.5800,1931148
2022-09-08,524.3300,533.0261,521.5600,529.1200,1600759
2022-09-07,520.0000,531.6600,518.9000,529.6400,1827910
2022-09-06,520.1600,523.1500,512.5289,518.9000,1923979
2022-09-02,532.7000,534.8400,516.0500,519.1100,1901738
2022-09-01,519.7200,529.5800,517.0300,529.1700,2280642
2022-08-31,525.5400,526.3200,520.2600,522.1000,2179809
2022-08-30,534.2800,536.0100,521.5100,524.1400,1872679
2022-08-29,527.0300,535.5000,524.0000,531.0600,1564234
2022-08-26,550.0000,552.6700,531.6700,531.8200,1886777
2022-08-25,545.7400,550.9100,539.5500,550.7700,1483254
2022-08-24,542.7500,545.2200,539.3600,543.2200,1145789
2022-08-23,545.7400,546.0100,536.8800,542.0700,1358979
2022-08-22,553.0000,553.0000,544.2850,545.4700,1860941
2022-08-19,558.6500,559.2600,553.1650,554.5300,1616955
2022-08-18,559.0600,564.7500,556.4200,560.9600,1619184
2022-08-17,550.0000,559.4500,549.0101,556.3200,1835240
2022-08-16,551.1000,559.9700,548.9678,553.0200,2497958
2022-08-15,536.4000,547.0000,535.6800,545.7500,1847952
2022-08-12,536.1800,538.4000,533.7300,537.2100,1918238
2022-08-11,543.2400,543.4900,531.8100,532.2000,2340166
2022-08-10,544.4800,549.9100,537.2900,539.8200,2336567
2022-08-09,543.6400,545.0000,533.8900,535.8200,1877305
2022-08-08,543.8400,547.5000,538.6737,541.9000,1345699
2022-08-05,537.2400,541.6000,533.3500,540.6700,1711488
2022-08-04,547.0000,547.2000,540.6700,543.2800,2000678
2022-08-03,545.0000,548.7000,542.1168,547.0100,1693324
2022-08-02,544.0300,551.0399,540.7650,543.4600,1984204
2022-08-01,541.4200,552.7100,541.2500,546.8100,2256005
2022-07-29,532.0000,542.1200,531.9000,541.3000,2131516
2022-07-28,520.2800,539.1800,520.2800,536.1800,2083253
2022-07-27,513.1000,525.3193,511.1700,522.3100,2060140
2022-07-26,515.0000,519.6850,508.7600,511.9300,3334847
2022-07-25,531.4200,532.2900,526.0000,529.1400,1452731
2022-07-22,530.7100,537.1100,526.0700,529.7200,1800760
2022-07-21,524.0400,529.7400,521.5960,529.4600,1716080
2022-07-20,521.2600,526.1600,516.8100,524.2000,1740735
2022-07-19,522.4100,525.5800,516.9700,520.2300,2391003
2022-07-18,521.8600,528.5300,515.6650,516.3000,2464070
2022-07-15,516.9200,524.8000,515.7800,522.9500,4265057
2022-07-14,496.0900,513.2700,493.6200,511.9400,3715592
2022-07-13,484.3200,497.3200,483.8200,492.2200,2008384
2022-07-12,497.0100,501.9000,488.0400,490.5700,1775346
2022-07-11,501.1200,505.5500,494.8400,498.9000,1891484
2022-07-08,497.3200,505.5200,497.0000,501.5400,2607818
2022-07-07,492.0600,495.5300,489.2200,494.9500,2125209
2022-07-06,488.2600,497.0200,487.7800,492.6500,2262272
2022-07-05,485.5600,490.9000,478.4600,488.2600,2490345
2022-07-01,481.1800,491.2500,478.0000,485.7600,2660404
2022-06-30,468.3000,482.0900,464.7200,479.2800,3852375
2022-06-29,470.9500,472.9736,466.4150,469.8400,1275598
2022-06-28,483.5000,487.2400,467.8900,468.6100,1761731
2022-06-27,485.8100,487.2400,477.3500,481.7500,2034692
2022-06-24,480.0000,484.8300,476.6760,484.3700,2862608
2022-06-23,466.3700,476.2800,465.7100,475.0000,2030070
2022-06-22,459.3900,464.7229,458.5000,459.9600,1827536
2022-06-21,450.5500,464.8200,449.1400,463.1100,2420616
2022-06-17,451.0500,455.6875,443.2000,446.6900,3623435
2022-06-16,450.3100,457.7700,447.9700,451.7600,2906555
2022-06-15,458.5000,464.3600,451.3900,458.7900,2250190
2022-06-14,452.2500,458.7600,450.2800,454.8000,2224642
2022-06-13,450.0000,458.6350,448.9000,452.2500,3113404
2022-06-10,465.0000,468.1889,457.7600,463.3100,2551932
2022-06-09,467.3400,484.2400,467.1500,472.0500,3087499
2022-06-08,471.7800,474.4298,466.8900,467.9900,1697022
2022-06-07,459.9100,473.7300,459.5900,471.7800,2435455
2022-06-06,480.5000,481.0000,468.9100,472.4700,2297043
2022-06-03,485.0300,488.1500,475.5900,476.2500,2857437
2022-06-02,460.9000,491.1300,457.8800,487.6100,4950575
2022-06-01,469.3800,470.5000,456.6950,456.9900,2319395
2022-05-31,470.7600,470.8000,458.0300,466.2200,4424541
2022-05-27,456.8000,474.8800,455.1200,470.7600,5719609
2022-05-26,449.1000,468.0450,447.5100,464.9900,5917606
2022-05-25,436.3300,443.2600,430.8252,440.1100,3225105
2022-05-24,424.8000,438.7300,424.3500,437.7100,3473424
2022-05-23,420.0000,430.0000,416.6700,429.4800,3687167
2022-05-20,428.8000,428.8500,406.5101,416.4300,5115014
2022-05-19,430.3700,430.5253,418.7200,422.9300,5839640
2022-05-18,460.0000,463.8599,424.5510,429.4000,9511603
2022-05-17,489.1600,493.5600,480.2300,490.4700,2602815
2022-05-16,496.1400,497.6750,489.6200,494.5300,1579715
2022-05-13,493.1100,498.7942,489.6000,497.2700,2338637
2022-05-12,486.7900,497.2558,479.7611,486.1800,2829489
2022-05-11,503.9200,508.0000,487.8100,489.0800,2782894
2022-05-10,509.7000,510.6300,495.6300,501.4600,2729398
2022-05-09,496.1000,507.0500,494.3400,498.8300,3292742
2022-05-06,514.4000,516.4362,498.8200,503.3600,3560758
2022-05-05,541.5700,542.3400,512.1700,517.3200,3977041
2022-05-04,531.6000,546.1391,522.8100,544.4300,2453546
2022-05-03,530.0000,534.2700,523.7021,528.0800,2398040
2022-05-02,532.2300,539.1950,518.2650,528.9500,3303362
2022-04-29,560.9300,561.5750,529.7000,531.7200,2968024
2022-04-28,555.4700,564.8000,545.8000,562.0000,2118683
2022-04-27,556.1900,563.6200,552.8500,554.0800,2261581
2022-04-26,565.2500,568.3400,553.3100,553.7600,2044817
2022-04-25,570.3100,570.3300,553.5300,568.2100,3154501
2022-04-22,590.3500,591.9000,571.0500,571.7000,2878169
2022-04-21,607.2800,609.1800,591.1500,591.7400,2027947
2022-04-20,599.1500,605.2800,597.3050,603.5300,1752405
2022-04-19,583.3500,594.8300,582.0000,594.3000,2327834
2022-04-18,585.3800,592.1100,579.6000,582.1200,2161925
2022-04-14,591.7800,596.2800,587.0500,590.3900,2206167
2022-04-13,582.4700,593.4900,582.4700,591.0900,2211841
2022-04-12,586.6900,591.7343,578.7600,581.3600,2141958
2022-04-11,598.7900,601.0000,582.8000,584.6700,2792714
2022-04-08,606.3800,608.0000,597.7250,600.0400,3230210
2022-04-07,592.2900,612.2700,588.7800,608.0500,4804249
2022-04-06,574.0300,586.8000,570.3660,584.7900,2646237
2022-04-05,572.5900,583.9800,572.1000,575.3200,1822726
2022-04-04,573.9400,579.6900,571.4700,575.1300,2202421
2022-04-01,577.3800,582.9900,572.3100,575.5700,1933507
2022-03-31,578.7000,586.3200,575.5100,575.8500,3439768
2022-03-30,570.9500,578.2500,568.5901,576.4700,2086497
2022-03-29,568.0000,571.2200,564.5300,569.9800,2005367
2022-03-28,556.7400,565.2600,553.5000,565.2100,2056125
2022-03-25,559.8200,560.4299,550.2250,555.7100,1928335
2022-03-24,555.5100,558.2600,549.2200,558.1100,1614151
2022-03-23,556.9500,560.6900,551.9100,554.0200,1546756
2022-03-22,556.9600,560.3500,552.3250,559.4200,1760660
2022-03-21,560.1400,566.7500,550.8400,555.5300,3110407
2022-03-18,552.9600,562.5500,549.5100,561.3500,3529044
2022-03-17,543.3500,553.1700,543.2000,552.7900,1974206
2022-03-16,544.5300,551.6200,531.2600,543.3900,3017225
2022-03-15,530.0000,543.8500,527.9200,542.3200,2547887
2022-03-14,527.7700,535.3100,523.5400,525.9500,1950008
